_id,resultId,examId,examCode,userOpenid,action,questionIndex,timestamp,description,questionType,previousValue,currentValue,answer,from,to
00000000000000000000000000000305,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,enter_exam,-1,1782904359000,进入试卷页面,,,,,,
00000000000000000000000000000306,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,enter_question,1,1782904361793,进入第1题,sorting,,,,,
00000000000000000000000000000307,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,1,1782904391659,"拖动B(2→1)，A,B,C,D → B,A,C,D",sorting,"""A,B,C,D""","""B,A,C,D""","""B""",2,1
00000000000000000000000000000308,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,1,1782904394169,"拖动A(2→4)，B,A,C,D → B,C,D,A",sorting,"""B,A,C,D""","""B,C,D,A""","""A""",2,4
00000000000000000000000000000309,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,1,1782904400306,"拖动C(2→3)，B,C,D,A → B,D,C,A",sorting,"""B,C,D,A""","""B,D,C,A""","""C""",2,3
0000000000000000000000000000030a,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,1,1782904402259,"拖动C(3→4)，B,D,C,A → B,D,A,C",sorting,"""B,D,C,A""","""B,D,A,C""","""C""",3,4
0000000000000000000000000000030b,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,1,1782904405645,"拖动A(3→2)，B,D,A,C → B,A,D,C",sorting,"""B,D,A,C""","""B,A,D,C""","""A""",3,2
0000000000000000000000000000030c,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,1,1782904410593,"拖动C(4→3)，B,A,D,C → B,A,C,D",sorting,"""B,A,D,C""","""B,A,C,D""","""C""",4,3
0000000000000000000000000000030d,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,leave_question,1,1782904417257,离开第1题,,,,,,
0000000000000000000000000000030e,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,enter_question,4,1782904419715,进入第2题,sorting,,,,,
0000000000000000000000000000030f,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,4,1782904433328,"拖动B(2→4)，A,B,C,D → A,C,D,B",sorting,"""A,B,C,D""","""A,C,D,B""","""B""",2,4
00000000000000000000000000000310,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,4,1782904438824,"拖动B(4→3)，A,C,D,B → A,C,B,D",sorting,"""A,C,D,B""","""A,C,B,D""","""B""",4,3
00000000000000000000000000000311,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,4,1782904442388,"拖动D(4→2)，A,C,B,D → A,D,C,B",sorting,"""A,C,B,D""","""A,D,C,B""","""D""",4,2
00000000000000000000000000000312,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,4,1782904450333,"拖动B(4→2)，A,D,C,B → A,B,D,C",sorting,"""A,D,C,B""","""A,B,D,C""","""B""",4,2
00000000000000000000000000000313,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,4,1782904458005,"拖动B(2→3)，A,B,D,C → A,D,B,C",sorting,"""A,B,D,C""","""A,D,B,C""","""B""",2,3
00000000000000000000000000000314,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,4,1782904464181,"拖动D(2→1)，A,D,B,C → D,A,B,C",sorting,"""A,D,B,C""","""D,A,B,C""","""D""",2,1
00000000000000000000000000000315,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,4,1782904472245,"拖动C(4→3)，D,A,B,C → D,A,C,B",sorting,"""D,A,B,C""","""D,A,C,B""","""C""",4,3
00000000000000000000000000000316,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,4,1782904474867,"拖动A(2→1)，D,A,C,B → A,D,C,B",sorting,"""D,A,C,B""","""A,D,C,B""","""A""",2,1
00000000000000000000000000000317,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,leave_question,4,1782904481775,离开第2题,,,,,,
00000000000000000000000000000318,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,enter_question,6,1782904485196,进入第3题,sorting,,,,,
00000000000000000000000000000319,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,6,1782904512854,"拖动D(4→1)，A,B,C,D → D,A,B,C",sorting,"""A,B,C,D""","""D,A,B,C""","""D""",4,1
0000000000000000000000000000031a,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,6,1782904521327,"拖动A(2→3)，D,A,B,C → D,B,A,C",sorting,"""D,A,B,C""","""D,B,A,C""","""A""",2,3
0000000000000000000000000000031b,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,6,1782904526251,"拖动A(3→2)，D,B,A,C → D,A,B,C",sorting,"""D,B,A,C""","""D,A,B,C""","""A""",3,2
0000000000000000000000000000031c,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,6,1782904529026,"拖动A(2→1)，D,A,B,C → A,D,B,C",sorting,"""D,A,B,C""","""A,D,B,C""","""A""",2,1
0000000000000000000000000000031d,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,6,1782904532625,"拖动D(2→1)，A,D,B,C → D,A,B,C",sorting,"""A,D,B,C""","""D,A,B,C""","""D""",2,1
0000000000000000000000000000031e,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,6,1782904535391,"拖动A(2→3)，D,A,B,C → D,B,A,C",sorting,"""D,A,B,C""","""D,B,A,C""","""A""",2,3
0000000000000000000000000000031f,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,leave_question,6,1782904546050,离开第3题,,,,,,
00000000000000000000000000000320,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,enter_question,2,1782904548718,进入第4题,sorting,,,,,
00000000000000000000000000000321,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,2,1782904576665,"拖动B(2→1)，A,B,C,D → B,A,C,D",sorting,"""A,B,C,D""","""B,A,C,D""","""B""",2,1
00000000000000000000000000000322,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,2,1782904579335,"拖动D(4→2)，B,A,C,D → B,D,A,C",sorting,"""B,A,C,D""","""B,D,A,C""","""D""",4,2
00000000000000000000000000000323,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,2,1782904585314,"拖动B(1→2)，B,D,A,C → D,B,A,C",sorting,"""B,D,A,C""","""D,B,A,C""","""B""",1,2
00000000000000000000000000000324,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,2,1782904590415,"拖动C(4→3)，D,B,A,C → D,B,C,A",sorting,"""D,B,A,C""","""D,B,C,A""","""C""",4,3
00000000000000000000000000000325,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,2,1782904596536,"拖动A(4→3)，D,B,C,A → D,B,A,C",sorting,"""D,B,C,A""","""D,B,A,C""","""A""",4,3
00000000000000000000000000000326,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,leave_question,2,1782904607410,离开第4题,,,,,,
00000000000000000000000000000327,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,enter_question,5,1782904609487,进入第5题,sorting,,,,,
00000000000000000000000000000328,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,5,1782904636569,"拖动D(4→3)，A,B,C,D → A,B,D,C",sorting,"""A,B,C,D""","""A,B,D,C""","""D""",4,3
00000000000000000000000000000329,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,5,1782904641394,"拖动D(3→4)，A,B,D,C → A,B,C,D",sorting,"""A,B,D,C""","""A,B,C,D""","""D""",3,4
0000000000000000000000000000032a,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,5,1782904643951,"拖动A(1→2)，A,B,C,D → B,A,C,D",sorting,"""A,B,C,D""","""B,A,C,D""","""A""",1,2
0000000000000000000000000000032b,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,5,1782904646789,"拖动A(2→1)，B,A,C,D → A,B,C,D",sorting,"""B,A,C,D""","""A,B,C,D""","""A""",2,1
0000000000000000000000000000032c,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,leave_question,5,1782904656511,离开第5题,,,,,,
0000000000000000000000000000032d,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,enter_question,3,1782904659210,进入第6题,sorting,,,,,
0000000000000000000000000000032e,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,3,1782904687194,"拖动B(2→1)，A,B,C,D → B,A,C,D",sorting,"""A,B,C,D""","""B,A,C,D""","""B""",2,1
0000000000000000000000000000032f,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,3,1782904695577,"拖动C(3→2)，B,A,C,D → B,C,A,D",sorting,"""B,A,C,D""","""B,C,A,D""","""C""",3,2
00000000000000000000000000000330,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,leave_question,3,1782904705919,离开第6题,,,,,,
00000000000000000000000000000331,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,enter_question,9,1782904708232,进入第7题,sorting,,,,,
00000000000000000000000000000332,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,9,1782904727380,"拖动C(3→4)，A,B,C,D → A,B,D,C",sorting,"""A,B,C,D""","""A,B,D,C""","""C""",3,4
00000000000000000000000000000333,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,9,1782904733273,"拖动B(2→4)，A,B,D,C → A,D,C,B",sorting,"""A,B,D,C""","""A,D,C,B""","""B""",2,4
00000000000000000000000000000334,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,9,1782904735699,"拖动C(3→4)，A,D,C,B → A,D,B,C",sorting,"""A,D,C,B""","""A,D,B,C""","""C""",3,4
00000000000000000000000000000335,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,9,1782904744286,"拖动B(3→2)，A,D,B,C → A,B,D,C",sorting,"""A,D,B,C""","""A,B,D,C""","""B""",3,2
00000000000000000000000000000336,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,9,1782904748105,"拖动A(1→3)，A,B,D,C → B,D,A,C",sorting,"""A,B,D,C""","""B,D,A,C""","""A""",1,3
00000000000000000000000000000337,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,9,1782904755164,"拖动D(2→3)，B,D,A,C → B,A,D,C",sorting,"""B,D,A,C""","""B,A,D,C""","""D""",2,3
00000000000000000000000000000338,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,9,1782904759162,"拖动A(2→1)，B,A,D,C → A,B,D,C",sorting,"""B,A,D,C""","""A,B,D,C""","""A""",2,1
00000000000000000000000000000339,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,leave_question,9,1782904766169,离开第7题,,,,,,
0000000000000000000000000000033a,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,enter_question,10,1782904767383,进入第8题,sorting,,,,,
0000000000000000000000000000033b,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,10,1782904788345,"拖动B(2→3)，A,B,C,D → A,C,B,D",sorting,"""A,B,C,D""","""A,C,B,D""","""B""",2,3
0000000000000000000000000000033c,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,10,1782904791236,"拖动C(2→4)，A,C,B,D → A,B,D,C",sorting,"""A,C,B,D""","""A,B,D,C""","""C""",2,4
0000000000000000000000000000033d,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,10,1782904793402,"拖动A(1→3)，A,B,D,C → B,D,A,C",sorting,"""A,B,D,C""","""B,D,A,C""","""A""",1,3
0000000000000000000000000000033e,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,10,1782904799270,"拖动D(2→3)，B,D,A,C → B,A,D,C",sorting,"""B,D,A,C""","""B,A,D,C""","""D""",2,3
0000000000000000000000000000033f,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,10,1782904807206,"拖动B(1→3)，B,A,D,C → A,D,B,C",sorting,"""B,A,D,C""","""A,D,B,C""","""B""",1,3
00000000000000000000000000000340,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,10,1782904812665,"拖动D(2→1)，A,D,B,C → D,A,B,C",sorting,"""A,D,B,C""","""D,A,B,C""","""D""",2,1
00000000000000000000000000000341,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,leave_question,10,1782904819089,离开第8题,,,,,,
00000000000000000000000000000342,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,enter_question,7,1782904820293,进入第9题,sorting,,,,,
00000000000000000000000000000343,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,7,1782904834833,"拖动B(2→4)，A,B,C,D → A,C,D,B",sorting,"""A,B,C,D""","""A,C,D,B""","""B""",2,4
00000000000000000000000000000344,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,7,1782904836900,"拖动A(1→4)，A,C,D,B → C,D,B,A",sorting,"""A,C,D,B""","""C,D,B,A""","""A""",1,4
00000000000000000000000000000345,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,7,1782904844380,"拖动B(3→2)，C,D,B,A → C,B,D,A",sorting,"""C,D,B,A""","""C,B,D,A""","""B""",3,2
00000000000000000000000000000346,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,7,1782904851355,"拖动B(2→4)，C,B,D,A → C,D,A,B",sorting,"""C,B,D,A""","""C,D,A,B""","""B""",2,4
00000000000000000000000000000347,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,7,1782904855050,"拖动C(1→3)，C,D,A,B → D,A,C,B",sorting,"""C,D,A,B""","""D,A,C,B""","""C""",1,3
00000000000000000000000000000348,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,7,1782904857028,"拖动A(2→3)，D,A,C,B → D,C,A,B",sorting,"""D,A,C,B""","""D,C,A,B""","""A""",2,3
00000000000000000000000000000349,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,7,1782904863012,"拖动C(2→3)，D,C,A,B → D,A,C,B",sorting,"""D,C,A,B""","""D,A,C,B""","""C""",2,3
0000000000000000000000000000034a,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,leave_question,7,1782904870942,离开第9题,,,,,,
0000000000000000000000000000034b,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,enter_question,8,1782904874013,进入第10题,sorting,,,,,
0000000000000000000000000000034c,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,8,1782904913207,"拖动D(4→1)，A,B,C,D → D,A,B,C",sorting,"""A,B,C,D""","""D,A,B,C""","""D""",4,1
0000000000000000000000000000034d,0000000000000000000000000000000d,0000000000000000000000000000000d,QT-SIM-013-3067,sim_openid_013_622833,change_sorting_option,8,1782904915826,"拖动A(2→4)，D,A,B,C → D,B,C,A",sorting,"""D,A,B,C""","""D,B,C,A""","""A""",2,4
